0.647	0.688	0.800	0.800	0.457	0.650	0
0.492	0.495	0.488	0.461	0.286	0.650	2
0.791	0.800	0.580	0.671	0.457	0.725	0
0.218	0.264	0.681	0.764	0.200	0.275	1
0.274	0.263	0.406	0.333	0.371	0.575	3
0.387	0.423	0.716	0.703	0.286	0.425	1
0.795	0.762	0.233	0.318	0.714	0.725	0
0.738	0.760	0.623	0.710	0.457	0.575	0
0.765	0.745	0.356	0.416	0.714	0.725	2
0.605	0.608	0.406	0.476	0.629	0.500	3
0.447	0.445	0.364	0.392	0.371	0.650	2
0.688	0.697	0.473	0.572	0.543	0.725	0
0.568	0.573	0.497	0.482	0.543	0.725	0
0.383	0.362	0.246	0.200	0.371	0.800	1
0.596	0.587	0.339	0.375	0.629	0.800	3
0.200	0.200	0.434	0.450	0.286	0.500	1
0.617	0.640	0.620	0.654	0.457	0.575	0
0.605	0.602	0.403	0.454	0.457	0.650	2
0.662	0.683	0.554	0.657	0.457	0.500	0
0.354	0.383	0.544	0.639	0.286	0.200	1
0.324	0.333	0.576	0.504	0.371	0.425	1
0.800	0.781	0.371	0.459	0.800	0.725	0
0.725	0.695	0.200	0.276	0.800	0.800	0
0.708	0.708	0.437	0.522	0.629	0.500	0
0.666	0.654	0.336	0.398	0.714	0.650	2
0.593	0.571	0.203	0.243	0.714	0.725	1
0.685	0.688	0.501	0.538	0.543	0.800	0
0.585	0.564	0.223	0.246	0.714	0.800	1
0.510	0.500	0.337	0.325	0.457	0.650	3
0.325	0.308	0.273	0.255	0.371	0.650	1
0.537	0.529	0.342	0.348	0.543	0.800	3
0.760	0.733	0.227	0.345	0.714	0.650	0
0.688	0.708	0.577	0.661	0.457	0.500	0
0.776	0.763	0.397	0.489	0.629	0.650	2
0.525	0.528	0.355	0.448	0.543	0.425	0
0.539	0.532	0.283	0.374	0.457	0.575	2
0.630	0.645	0.483	0.593	0.543	0.500	0
0.602	0.622	0.632	0.622	0.543	0.650	0
0.480	0.464	0.307	0.275	0.286	0.725	1
0.656	0.661	0.469	0.528	0.543	0.575	0
0.237	0.260	0.573	0.615	0.200	0.200	1
0.751	0.735	0.338	0.426	0.800	0.725	0
0.714	0.697	0.339	0.383	0.714	0.800	0
0.533	0.513	0.221	0.230	0.629	0.725	1
0.665	0.657	0.383	0.421	0.543	0.725	3
0.529	0.510	0.244	0.252	0.543	0.725	2
0.763	0.753	0.383	0.504	0.629	0.725	0
0.680	0.660	0.220	0.330	0.543	0.725	0
0.689	0.700	0.461	0.593	0.543	0.425	0
0.685	0.682	0.389	0.486	0.629	0.650	0
0.691	0.666	0.239	0.291	0.714	0.725	0
0.701	0.711	0.567	0.610	0.543	0.650	0
0.666	0.650	0.327	0.361	0.714	0.650	2
0.540	0.541	0.372	0.435	0.543	0.500	3
0.429	0.419	0.326	0.331	0.286	0.575	2
0.589	0.594	0.427	0.486	0.457	0.575	3
0.687	0.667	0.295	0.331	0.714	0.725	0
0.736	0.726	0.331	0.461	0.629	0.725	0
0.754	0.741	0.382	0.456	0.629	0.725	0
0.595	0.576	0.239	0.282	0.714	0.725	0
0.687	0.687	0.440	0.511	0.629	0.575	3
0.605	0.591	0.313	0.341	0.543	0.800	2
0.735	0.717	0.314	0.392	0.714	0.725	0
