0	0	0.984085
1	1	0.93824
2	2	0.970562
3	3	0.988385
4	4	0.835425
5	5	0.955246
6	6	0.920647
7	7	0.974835
8	8	0.863765
9	9	0.843972
10	10	0.988784
11	11	0.829164
12	12	0.905906
13	13	0.970442
14	14	0.778904
15	15	0.804693
16	16	0.932834
17	17	0.982654
18	18	0.922277
19	19	0.916658
20	20	0.733972
21	21	0.989551
22	22	0.875343
23	23	0.870565
24	24	0.926059
25	25	0.850596
26	26	0.868365
27	27	0.652358
28	28	0.90348
29	29	0.855105
30	30	0.784469
31	31	0.878121
32	32	0.862172
33	33	0.923827
34	34	0.902603
35	35	0.990536
36	36	0.989142
37	37	0.940375
38	38	0.985155
39	39	0.859176
40	40	0.973847
41	41	0.994226
42	42	0.964694
43	43	0.856917
44	44	0.88278
45	45	0.936517
46	46	0.988312
47	47	0.97898
48	48	0.936307
49	49	0.925831
50	50	0.934242
51	51	0.926874
52	52	0.870098
53	53	0.934194
54	54	0.937425
55	55	0.861661
56	56	0.8165
57	57	0.876622
58	58	0.99083
59	59	0.879792
60	60	0.932448
61	61	0.747459
62	62	0.823261
