-1.0111190963821310	-2.9655929343899405	-2.0543602081313663	3
0.6693804049871921	-1.1260061098944678	-1.2677123758810493	1
-1.4429310244352116	-1.8147190365755110	-0.2383714232465836	2
0.0398959588675381	0.0308623234896772	2.7469859564581411	0
-1.3415226611340036	-0.2060582545584195	-1.9444359473457962	3
2.2161369915797762	0.8659178526345883	-3.3256187280393439	4
2.0379445971847341	-0.2374961385783265	-2.0030856550953158	1
0.1168224539808349	1.9034825830034150	-0.1682643847034472	2
1.8833715350060833	1.4591699578850388	-4.5488685301072840	4
0.6765403567943230	-2.1257751678827854	1.4928951657069449	0
G3
0	2	2.1928947846868545	1	2.612847693790054	4	2.7814171761716824	
1	6	1.789746288465453	4	2.312572158884782	2	2.4486175420053895	
2	0	2.1928947846868545	4	2.347068241048211	1	2.4486175420053895	
3	9	2.5747126189250378	7	3.465733526056854	2	3.810158146794994	
4	1	2.312572158884782	2	2.347068241048211	0	2.7814171761716824	
5	8	1.3996503090886825	6	1.7315798261863145	1	3.255026200342857	
6	5	1.7315798261863145	1	1.789746288465453	8	3.06326282273391	
7	4	3.119570233230815	1	3.269848301515061	6	3.4119011224911784	
8	5	1.3996503090886825	6	3.06326282273391	1	4.350045456498259	
9	3	2.5747126189250378	2	2.7543055122302	1	2.9360761967110522	
