0	32
0	43
0	90
1	72
1	86
1	62
2	41
2	33
2	30
3	66
3	55
3	16
4	27
4	79
5	14
5	20
5	50
6	70
6	72
6	82
7	76
7	64
8	40
8	48
8	10
9	47
9	2
9	65
10	61
10	40
10	48
11	70
11	6
11	72
12	53
12	89
12	72
13	67
13	28
13	14
14	5
14	67
14	20
15	73
15	67
15	50
16	69
16	44
16	55
17	43
17	90
17	89
18	38
18	27
18	26
19	36
19	90
19	43
20	42
20	5
20	14
21	57
21	37
22	95
22	47
22	32
23	74
23	53
23	62
24	45
24	92
24	87
25	52
25	83
25	51
26	27
26	18
27	4
27	26
28	13
28	20
28	14
29	27
29	79
30	98
30	51
30	76
31	59
31	46
32	58
32	0
32	43
33	58
33	41
33	2
34	71
34	56
34	88
35	52
35	25
36	19
36	81
36	94
37	57
37	44
38	18
38	26
38	27
39	53
39	62
39	67
40	48
40	10
40	8
41	2
41	33
41	30
42	20
42	5
42	50
43	90
43	17
43	32
44	69
44	16
44	57
45	24
45	92
45	88
46	93
46	59
47	95
47	22
48	40
48	10
48	8
49	48
49	40
49	68
50	5
50	14
50	20
51	98
51	80
52	25
52	60
53	39
53	62
53	12
54	3
54	66
54	55
55	66
55	3
55	16
56	34
56	88
56	71
57	37
57	44
57	16
58	32
58	33
58	95
59	31
59	33
59	0
60	99
60	52
61	10
61	91
61	40
62	53
62	39
62	12
63	60
63	99
64	75
64	83
64	76
65	94
65	82
65	81
66	3
66	55
66	16
67	13
67	14
67	39
68	97
68	49
69	16
69	44
69	55
70	6
70	82
71	34
71	56
71	88
72	12
72	6
72	1
73	15
73	39
73	67
74	23
74	53
74	84
75	64
75	83
75	76
76	7
76	64
76	83
77	64
77	7
78	23
78	85
78	62
79	4
79	27
79	29
80	51
80	98
81	94
81	65
81	36
82	65
82	58
83	64
83	25
84	48
84	10
84	74
85	73
85	15
85	78
86	1
86	49
86	68
87	24
87	45
87	92
88	34
88	44
88	45
89	53
89	12
90	43
90	17
91	61
91	10
92	24
92	45
92	88
93	46
93	56
93	27
94	65
94	81
95	22
95	47
95	32
96	66
96	54
96	3
97	68
97	49
97	40
98	51
98	30
98	80
99	60
99	52
