-9.5464412493161657	-12.8942180601370744	-0.6366955476122858	0.5083587160996430	-5.1817700274626723	-2.3280261547709244	4
1.4368414365834858	-4.6229063126092980	0.3572851527938858	6.7440371054865187	3.1975136399351558	-2.5370180136474305	1
-8.1157328839675706	-15.6421386920575927	-1.9009516476714703	0.1212873273108226	-1.0000749350782865	-2.4128635381419006	4
-9.5108078836622116	-14.3445864642586081	-0.4581057614487349	1.7882116092650264	-4.1035231961055274	-1.5871681808422764	4
-10.4545159422954370	10.1151470222419171	11.8388821604958174	-5.0556127549347201	8.6047502719722608	-13.5185815730995351	3
1.4847289530703538	-6.2389645252806432	1.4735444355451963	5.3477831562653009	3.7013522025696681	-1.9057973332739300	1
7.0336019002743377	5.8741162197875578	3.6773555272962000	-0.5323640015723267	7.9530560080848351	-4.4334579515900767	0
-9.0620618033468077	-13.6660483355496680	-1.2291405366321273	1.8418935267256726	-1.1829062837276609	-2.3607099042934969	4
0.5301614480247727	-3.0201324746804912	-0.4892154582112702	2.0334301984991003	2.8634268207686713	0.4174941854973246	2
-1.1281109451524565	-4.4851751037490208	-0.4894490259296279	1.0678875356807147	2.9670617161603858	-0.5688963775324860	2
3.6280691431902130	-5.7837354663502385	0.9107617313570829	7.6818915070625176	4.7513205394202176	-4.2270646504742491	1
1.9502216845065108	-3.9722170223541493	-0.1365387651988433	-0.4910362853692797	-0.3145741837459399	-1.8128031893329266	2
7.0180771302944400	5.3607777516456352	3.3635597027121871	-2.0396552422227354	7.0097150217437108	-3.9541387743018919	0
0.9189633561378463	-3.5974103480520663	1.6053599942384045	0.3290070587200089	0.9447331296439923	-1.1616254962888108	2
0.2879849199775004	-1.4095427061793937	-0.3685940479414174	2.4834548588621970	2.5096359849892300	-1.3181943998823495	2
-10.1851105197593288	-11.9070926612364474	0.1389932537513410	-0.3368710789538447	-3.1156100905779076	-1.4655288861786815	4
1.6958817646502136	-3.4642720563647256	-1.0015463535699116	1.8614370786342020	2.9306442445183523	-2.5712891835755105	2
4.1847208006130483	-3.4575804974417004	1.1622454272759615	3.0054840946229642	2.0951269004113238	-0.3168452565172798	2
-10.0855578674093103	9.4657856776841331	13.2365783840217723	-4.2467024922707619	9.2906639624634426	-14.4272636372600545	3
-7.3710536042139569	-16.0718883085841640	-0.5150759281919566	-0.1477866556714247	-3.2861731681424309	-1.3486989292191414	4
-12.0045561467974498	-15.9007944515740185	-1.5929315932964405	0.0728845904719861	-0.4170785882660418	-1.1836984885888242	4
0.5013123290252982	-5.0127089273190881	2.0572918806731786	6.7638548310714919	4.4917957986245822	-2.2394216954188204	1
-0.1907144416783162	-3.6551124879084487	1.0910101527386307	-0.3698831839203855	0.7637466386990761	-2.0746819274293813	2
8.8994629690261302	6.7228056652926869	3.3803961421665516	-2.3879494260196745	8.1775925926660182	-3.1212373220090317	0
-8.3541565638069795	-13.7152826940501456	-0.4774427270564559	1.6409268360913671	-1.2917289187105108	-0.6584227973981314	4
-0.2613740988669979	-1.5915493257294320	-1.5637455976998427	1.4164325116065357	1.0988436790064187	-1.6940142818499206	2
