-0.1639289836207998	1.5472651158537232	-0.5824057008299540	3
-1.6419109309350783	-0.2924850308653121	1.2463597353789768	1
-1.0635826718967423	1.6011777706341250	-3.5362297290858518	3
-0.2426939492164027	-0.4533846462547386	2.3664898862377308	1
-1.4582150065096395	-2.3589838364138478	0.0161574242981481	0
-2.2514737969445968	0.0337352035577265	0.5899071229935751	4
3.5612641679097901	1.1431631434314700	1.6361944975816705	2
-0.5433790855534615	-2.9740671116492403	1.4796956526172420	0
-1.2588898779935147	-0.5928159416370302	-0.6448657016333101	4
4.4890902703191538	5.4971285202279807	0.3831820090487024	2
G2
0	8	2.4047427189902444	5	2.832478331770768	
1	5	0.9533711560941934	3	1.799552278491859	
2	0	3.088261602111433	8	3.634795627471409	
3	1	1.799552278491859	7	2.688987849608824	
4	7	1.832265358374007	8	1.8963204139634584	
5	1	0.9533711560941934	8	1.7036587399306842	
6	3	4.1895576802682255	0	4.35460093013333	
7	4	1.832265358374007	3	2.688987849608824	
8	5	1.7036587399306842	4	1.8963204139634584	
9	6	4.624707133978812	0	6.179350185595539	
