0.0667922545132469	0.6198149522436988	-1.1057021055492626	1.5555093404038280	0.0600578132315421	-2.4647841685777738	1
-0.1549152625084091	-0.3720576810004645	-1.4107041094606703	1.8793601424738942	-0.2215959128222340	-1.7908389764626287	1
-0.8123587491774013	4.0861432902207344	-2.5637065686650353	0.5800912618354089	-1.4744082930180267	0.8264442243930075	2
-3.8840844074693908	3.9912016625929079	-0.5358217141773067	-2.7844071779634167	-0.9994458963627337	-1.4526531965884504	0
-2.8351680627818676	3.6496871335158714	-5.0968406439108858	0.7351214965289563	0.1880533790579725	0.2102655519657746	2
1.2384033396507137	2.1025690100412580	-2.5654583191366669	-3.0868281383116614	-0.1332053963980930	-0.0330003946913591	3
2.2413146356729112	-1.1200365947824045	-3.2404505621117616	2.2222072399092054	0.3747563907219893	-2.7496232966149674	1
2.2427502135918198	3.1438054016262771	0.5194962638954981	-1.8774253593046388	1.8041220080843350	2.0424556532957712	4
3.8005505289993078	2.2831481345636822	2.7793954643775636	-2.0519345913742137	2.5324722143630911	2.8236995288649678	4
2.5286624103067403	2.5852187170230150	-1.1433236981230737	-2.1249740172873683	0.0184997898239621	1.2935028083182627	3
-3.8603118918173611	0.5315266139790245	1.3761804472778432	-3.9003815931938108	0.0943445747076570	0.6956302242648549	0
1.8738620259071377	-2.2361134859972811	-1.7354714399839595	0.9693984676412192	2.9887683798311171	-2.7474087567080150	1
4.2231887965227246	2.2738166310664525	-2.5876055208264153	-3.2086995285598330	-1.3041253964557322	0.9412399699744078	3
2.7090702039818124	1.3121773312375065	-4.3199784271567250	-1.9990566443045052	-2.6853946748932982	1.2000516596589756	3
-2.7398981769996276	3.5755721673695731	-2.9219352769434028	0.9278200324323409	0.2590952856602333	1.7610445656360525	2
0.0457929121202423	4.0653028830725049	-3.9884136122506098	-0.5539089809157801	1.4319683707960991	0.9390050855692993	2
3.2059207906230087	2.6188151813221805	-2.4881657194399271	-3.4595007157600968	-1.3562546503083848	1.4624057390764926	3
3.0817714582819913	2.5367554039709952	1.2691174343214102	-2.2125182843064475	1.5205007808612077	2.2169072445716580	4
1.9313798956595338	0.8701365546830833	-2.1767939809607983	-0.4462777717147257	1.4138098038148810	-0.9145081407762681	1
3.4465175382319315	3.6596270864057505	1.8611407569669978	-2.2012570542326166	4.0895658572994726	0.6444957736352861	4
2.0500040332479932	3.2305211472210713	0.5994228179278118	-2.5823926729602569	0.3972427208240610	2.0636024416522849	4
3.3888233055866337	1.4762234465582824	-1.2591219301197942	-4.4327937344753385	-1.9990793808234808	1.9370585393648507	3
1.8036107778809749	1.2570206727834285	1.0345183021885931	-2.2819737533991105	0.7177696317040212	4.3967547684932002	4
3.2440540033658944	4.7787410768658667	-1.8142980148206824	-1.2005907253477883	-2.0346472735503638	0.2426535652612318	3
-0.4976277180984816	-0.8541787646451966	-1.7385146871449479	0.3449737205154780	1.0641291016351428	-1.8042869028433479	1
-1.3550889029548534	3.2168979065526631	-1.8995556716076121	-0.8625480444559588	-2.1482152969076669	0.1978839811085378	2
-2.4216843064624838	1.4388348528578032	-3.0071144078804717	-2.5551639184662749	-1.3342277900824582	-1.1622856502582923	0
3.9340820848319304	2.3598904918520129	-2.8884734765577265	-1.3328718369746346	-1.6785747112860976	2.2318170350279494	3
4.4259103044240415	1.8432216681913327	2.5493557206613180	-4.3680159300564414	2.7779435630883400	2.3580962474155225	4
2.8692734706659828	3.7408982246018665	1.6090799819669370	-1.0213777276916136	2.2822262123511607	2.3015831747426052	4
-1.2845310223644708	-0.1924313690497623	-0.8855485327643076	-1.7144114649602220	-1.3676446456026006	-2.3712532229802461	0
-2.5056392036709578	2.7434074660737853	-0.0239117817872394	0.6200462183822429	0.9565851182862373	1.2987945487716597	2
-3.1497463066527196	1.8601187158569084	-3.7670751843908072	-0.8469301544625618	-0.1798643843004586	-0.0878690964637401	2
0.9753892533310409	0.4866781651288582	-1.5080060859427342	1.4668014207867217	0.5640132516113182	-0.4827080397220209	1
-1.9166097678284439	4.0126450213248956	-2.8048234300051895	-0.8130049811057091	-0.1317442769029677	-1.9685676425050449	2
-0.6869486393675377	3.8764014344747229	-3.3635628053558340	1.4069209833952208	0.0739447411707045	0.3196524875784551	2
-2.1189996442534360	1.7131366011895843	-3.1553382643748673	-1.0765856137665470	-1.0840126150331906	0.6967774193992200	0
0.0625872262159071	-0.3546417147111661	-1.7782022729354585	0.9844552817190839	0.6571949753040274	-3.6479614838355259	1
4.9388032466817995	2.2330895190934767	-1.9543184446783299	-3.3006822366579938	-1.9375630604977554	1.9996268297010431	3
0.4860595226574606	-0.1804659518809577	-2.4664792581997763	1.1217549623740246	-0.3299945816258514	-2.8588446272771724	1
1.2049091427648961	2.1384052103779059	0.5849238704757307	-1.6020428383507146	1.7812643249258624	3.8114392828488826	4
-1.5790595262345473	3.3323150999309137	-1.5984425609243138	-1.5092232675501955	-0.6579737876111397	-3.3564884557039969	0
-1.2015412771830067	0.9882368252635260	-1.1827573850314712	-2.9802194870440228	-1.4539358780961666	0.3875768808159066	0
-2.2344176100786575	0.1749198606600326	-3.4112738956331645	-1.1672481398286494	-1.9687044212223364	0.4536034039784209	0
1.8849190082648548	0.5458992106498183	-0.9786860097080450	1.1591642641428823	-0.0076226472318666	-1.2896055582767039	1
-0.3555729540408351	5.4237052955167284	-1.2826517079483224	0.8455140776303681	-1.9551563034811112	-0.0771254436374721	2
-1.6069795116595955	2.7585810491268603	-1.6376187001127274	-0.7520666675177650	0.5784082359926499	-0.5849609911696657	0
-3.3132783383452074	2.8826840786535781	-2.7225592039307749	-1.1818373485771902	-1.7583041379014615	-0.6096854462346134	0
2.4217989004821230	3.3364909375352525	1.4132122015819080	-2.1115065688430592	1.1327290046170178	2.7126960128240079	4
2.4367812822602484	2.8886992708278876	-3.4316816670618859	-2.6789832143036585	-1.3839428772645399	1.4509221119528486	3
G4
0	1	1.3283079655897245	39	1.7786276741138711	37	1.8666612013911548	44	2.20678416445276	
1	0	1.3283079655897245	39	1.8134412538223745	24	2.113046069722277	33	2.1267525084790218	
2	35	2.0093212069022477	25	2.1027486765886056	45	2.181016506702632	14	2.846725606337275	
3	47	3.1923568360212875	41	3.4991027663950005	34	3.7316598852772986	26	3.8741996160706864	
4	14	2.681767693533678	32	2.7922976105576156	35	2.8542597927478375	36	3.62900606250069	
5	9	2.5744853176116727	49	2.595604188345511	16	2.83100388689131	42	3.3225754286257208	
6	39	2.506460359007809	37	3.1447838509252786	1	3.3229218823381967	44	3.3802166698041254	
7	48	1.350073717470548	17	1.3629232826765951	20	1.589903894426725	29	1.721857183302152	
8	17	2.068808813932617	29	2.399838871841738	28	2.5057541368531577	48	2.6176507550773502	
9	20	2.151377690494364	16	2.4429177591643283	5	2.5744853176116727	7	2.63996070102339	
10	42	4.143015297159434	3	4.76262186051732	30	5.347507100379771	26	5.422952364495299	
11	6	3.4710523777138524	24	3.5379850040087053	37	3.615236480911417	18	4.206069614791097	
12	16	1.2251444498905368	38	1.5635543154621843	49	2.1973946159078244	27	2.346496091149127	
13	49	2.359586133811006	27	2.677609348875157	16	3.0459876110487922	12	3.107498247713628	
14	35	2.615638448617853	4	2.681767693533678	2	2.846725606337275	31	3.1529045974256156	
15	35	2.652491741294387	2	3.537273040972691	46	3.613269894512032	14	3.6584406660770816	
16	12	1.2251444498905368	49	1.4713060287355204	38	2.021981227178317	21	2.1060237542963276	
17	48	1.2256756595786986	7	1.3629232826765951	20	1.8483408507398678	29	1.9018152730380855	
18	33	2.4650990238632136	44	2.5062648695031253	24	3.256607408087653	5	3.5061352521830367	
19	29	2.7942585453115742	8	3.1715914283986413	7	3.285962584669006	17	3.288931764086758	
20	48	1.4126961603769213	7	1.589903894426725	17	1.8483408507398678	9	2.151377690494364	
21	16	2.1060237542963276	38	2.178980898383188	12	2.4637799414117763	49	3.3633406999053594	
22	40	1.8092370584069737	48	2.8083921451739515	17	2.954215470728117	20	3.1275086966132957	
23	49	3.3028549161325294	27	3.403217169088184	9	3.4565464663607948	16	3.488770264873258	
24	1	2.113046069722277	37	2.130403990665808	39	2.3686544481024105	0	2.408628535825803	
25	2	2.1027486765886056	47	2.3515280805197465	36	2.418487481139934	46	2.898558688905134	
26	47	2.309078987484975	36	2.4277039974895245	32	2.5865195045344858	43	2.5953541288759108	
27	49	2.3076490623603445	12	2.346496091149127	38	2.42723170482881	16	2.444573892877981	
28	8	2.5057541368531577	17	3.1896669318466535	19	3.7528392348212507	48	3.9321042916484914	
29	7	1.721857183302152	48	1.7552439769789547	17	1.9018152730380855	8	2.399838871841738	
30	26	3.259566352589161	42	3.272622412060869	24	3.5015310072084223	41	3.812509146534448	
31	46	2.9976850998952425	14	3.1529045974256156	2	4.153930180415546	35	4.254588671948032	
32	36	1.7158555566745897	47	2.2448437512048063	26	2.5865195045344858	43	2.720305335727806	
33	44	1.4776410514368918	1	2.1267525084790218	0	2.279383329420383	18	2.4650990238632136	
34	41	2.172580344396742	46	2.335232677622948	47	2.8040252050882892	25	3.2450194751116275	
35	2	2.0093212069022477	14	2.615638448617853	15	2.652491741294387	4	2.8542597927478375	
36	32	1.7158555566745897	43	1.8152046668004749	47	2.270249506361721	25	2.418487481139934	
37	39	1.5164072762880696	0	1.8666612013911548	24	2.130403990665808	1	2.2813806545352597	
38	12	1.5635543154621843	16	2.021981227178317	21	2.178980898383188	27	2.42723170482881	
39	37	1.5164072762880696	0	1.7786276741138711	1	1.8134412538223745	24	2.3686544481024105	
40	22	1.8092370584069737	7	2.301713599193754	48	2.3430065683437857	17	2.6706976949988603	
41	34	2.172580344396742	46	3.180373589446882	3	3.4991027663950005	26	3.556048032752107	
42	26	2.7599170764956313	36	3.0190321268746265	43	3.2016894138203424	25	3.2414266178041364	
43	36	1.8152046668004749	26	2.5953541288759108	32	2.720305335727806	47	3.1851718573774814	
44	33	1.4776410514368918	0	2.20678416445276	1	2.4506958086882062	18	2.5062648695031253	
45	2	2.181016506702632	25	3.0463059032287747	35	3.3799425392279265	34	4.04944493249997	
46	34	2.335232677622948	36	2.858391220805141	25	2.898558688905134	32	2.924555635664337	
47	32	2.2448437512048063	36	2.270249506361721	26	2.309078987484975	25	2.3515280805197465	
48	17	1.2256756595786986	7	1.350073717470548	20	1.4126961603769213	29	1.7552439769789547	
49	16	1.4713060287355204	12	2.1973946159078244	27	2.3076490623603445	13	2.359586133811006	
