0	149	0	149	1.0
0	387	0	387	1.0
0	196	0	196	1.0
0	392	0	392	1.0
2	386	2	386	1.0
2	168	2	168	1.0
2	244	2	244	1.0
3	86	3	86	1.0
3	322	3	322	1.0
4	239	4	239	1.0
4	458	4	458	1.0
4	96	4	96	1.0
4	218	4	218	1.0
5	292	5	292	1.0
5	256	5	256	1.0
5	312	5	312	1.0
6	422	6	422	1.0
7	387	7	387	1.0
7	392	7	392	1.0
7	138	7	138	1.0
7	58	7	58	1.0
9	458	9	458	1.0
9	4	9	4	1.0
9	239	9	239	1.0
9	376	9	376	1.0
10	55	10	55	1.0
10	123	10	123	1.0
10	456	10	456	1.0
11	290	11	290	1.0
11	245	11	245	1.0
11	403	11	403	1.0
11	71	11	71	1.0
12	379	12	379	1.0
12	242	12	242	1.0
12	183	12	183	1.0
12	363	12	363	1.0
14	499	14	499	1.0
14	204	14	204	1.0
14	404	14	404	1.0
14	294	14	294	1.0
15	342	15	342	1.0
15	107	15	107	1.0
15	389	15	389	1.0
15	157	15	157	1.0
17	261	17	261	1.0
17	280	17	280	1.0
19	235	19	235	1.0
19	147	19	147	1.0
20	333	20	333	1.0
20	361	20	361	1.0
21	417	21	417	1.0
21	246	21	246	1.0
21	289	21	289	1.0
22	480	22	480	1.0
22	367	22	367	1.0
22	111	22	111	1.0
24	255	24	255	1.0
26	185	26	185	1.0
26	430	26	430	1.0
26	375	26	375	1.0
26	260	26	260	1.0
27	63	27	63	1.0
27	303	27	303	1.0
27	466	27	466	1.0
28	73	28	73	1.0
28	349	28	349	1.0
28	466	28	466	1.0
28	31	28	31	1.0
29	496	29	496	1.0
29	37	29	37	1.0
29	299	29	299	1.0
29	317	29	317	1.0
30	157	30	157	1.0
31	414	31	414	1.0
31	201	31	201	1.0
31	425	31	425	1.0
31	320	31	320	1.0
32	158	32	158	1.0
32	92	32	92	1.0
32	37	32	37	1.0
33	266	33	266	1.0
33	173	33	173	1.0
33	100	33	100	1.0
33	184	33	184	1.0
34	359	34	359	1.0
34	96	34	96	1.0
34	89	34	89	1.0
34	239	34	239	1.0
35	443	35	443	1.0
35	316	35	316	1.0
35	388	35	388	1.0
35	424	35	424	1.0
36	35	36	35	1.0
36	443	36	443	1.0
36	316	36	316	1.0
36	224	36	224	1.0
37	158	37	158	1.0
37	32	37	32	1.0
37	299	37	299	1.0
38	351	38	351	1.0
38	480	38	480	1.0
38	299	38	299	1.0
39	485	39	485	1.0
40	131	40	131	1.0
40	369	40	369	1.0
40	401	40	401	1.0
40	249	40	249	1.0
41	354	41	354	1.0
42	420	42	420	1.0
42	397	42	397	1.0
42	115	42	115	1.0
42	184	42	184	1.0
43	325	43	325	1.0
43	70	43	70	1.0
44	361	44	361	1.0
45	467	45	467	1.0
45	39	45	39	1.0
46	58	46	58	1.0
46	189	46	189	1.0
46	138	46	138	1.0
46	294	46	294	1.0
47	476	47	476	1.0
47	372	47	372	1.0
47	242	47	242	1.0
48	69	48	69	1.0
48	406	48	406	1.0
49	177	49	177	1.0
50	146	50	146	1.0
50	80	50	80	1.0
50	75	50	75	1.0
51	188	51	188	1.0
51	478	51	478	1.0
51	56	51	56	1.0
51	436	51	436	1.0
52	288	52	288	1.0
53	250	53	250	1.0
53	460	53	460	1.0
53	390	53	390	1.0
53	65	53	65	1.0
55	10	55	10	1.0
55	123	55	123	1.0
56	478	56	478	1.0
56	51	56	51	1.0
56	436	56	436	1.0
56	188	56	188	1.0
57	426	57	426	1.0
57	440	57	440	1.0
57	67	57	67	1.0
57	277	57	277	1.0
58	46	58	46	1.0
58	138	58	138	1.0
58	392	58	392	1.0
58	7	58	7	1.0
59	164	59	164	1.0
59	385	59	385	1.0
59	200	59	200	1.0
60	428	60	428	1.0
62	125	62	125	1.0
63	27	63	27	1.0
63	303	63	303	1.0
63	466	63	466	1.0
63	73	63	73	1.0
64	283	64	283	1.0
64	373	64	373	1.0
64	104	64	104	1.0
64	242	64	242	1.0
65	253	65	253	1.0
65	448	65	448	1.0
65	53	65	53	1.0
66	457	66	457	1.0
66	494	66	494	1.0
66	287	66	287	1.0
67	277	67	277	1.0
67	187	67	187	1.0
67	346	67	346	1.0
67	340	67	340	1.0
68	218	68	218	1.0
68	127	68	127	1.0
68	403	68	403	1.0
68	290	68	290	1.0
69	48	69	48	1.0
70	126	70	126	1.0
70	490	70	490	1.0
71	290	71	290	1.0
71	127	71	127	1.0
71	11	71	11	1.0
71	330	71	330	1.0
72	366	72	366	1.0
72	173	72	173	1.0
72	362	72	362	1.0
72	167	72	167	1.0
73	466	73	466	1.0
73	349	73	349	1.0
73	28	73	28	1.0
73	75	73	75	1.0
74	376	74	376	1.0
74	9	74	9	1.0
74	311	74	311	1.0
74	458	74	458	1.0
75	399	75	399	1.0
75	73	75	73	1.0
75	466	75	466	1.0
75	50	75	50	1.0
76	261	76	261	1.0
76	179	76	179	1.0
76	312	76	312	1.0
77	395	77	395	1.0
77	344	77	344	1.0
77	240	77	240	1.0
77	430	77	430	1.0
78	84	78	84	1.0
78	306	78	306	1.0
78	72	78	72	1.0
78	113	78	113	1.0
79	285	79	285	1.0
79	201	79	201	1.0
79	384	79	384	1.0
79	399	79	399	1.0
80	325	80	325	1.0
80	50	80	50	1.0
80	146	80	146	1.0
81	339	81	339	1.0
81	265	81	265	1.0
81	355	81	355	1.0
81	488	81	488	1.0
82	432	82	432	1.0
82	492	82	492	1.0
82	169	82	169	1.0
83	302	83	302	1.0
83	468	83	468	1.0
83	487	83	487	1.0
84	78	84	78	1.0
84	72	84	72	1.0
84	306	84	306	1.0
84	33	84	33	1.0
85	166	85	166	1.0
85	410	85	410	1.0
86	3	86	3	1.0
86	322	86	322	1.0
87	97	87	97	1.0
87	233	87	233	1.0
87	169	87	169	1.0
87	492	87	492	1.0
88	225	88	225	1.0
88	101	88	101	1.0
88	429	88	429	1.0
89	34	89	34	1.0
89	96	89	96	1.0
89	359	89	359	1.0
89	239	89	239	1.0
90	109	90	109	1.0
90	110	90	110	1.0
90	119	90	119	1.0
91	415	91	415	1.0
91	495	91	495	1.0
91	273	91	273	1.0
91	105	91	105	1.0
92	32	92	32	1.0
92	158	92	158	1.0
92	37	92	37	1.0
92	496	92	496	1.0
93	465	93	465	1.0
93	217	93	217	1.0
94	223	94	223	1.0
94	348	94	348	1.0
94	376	94	376	1.0
94	89	94	89	1.0
95	451	95	451	1.0
95	247	95	247	1.0
96	239	96	239	1.0
96	34	96	34	1.0
96	359	96	359	1.0
96	4	96	4	1.0
97	87	97	87	1.0
97	233	97	233	1.0
97	167	97	167	1.0
97	492	97	492	1.0
98	417	98	417	1.0
98	21	98	21	1.0
98	445	98	445	1.0
100	266	100	266	1.0
100	115	100	115	1.0
100	202	100	202	1.0
100	184	100	184	1.0
101	225	101	225	1.0
101	418	101	418	1.0
101	88	101	88	1.0
101	355	101	355	1.0
102	295	102	295	1.0
102	220	102	220	1.0
103	165	103	165	1.0
103	295	103	295	1.0
104	283	104	283	1.0
104	64	104	64	1.0
104	373	104	373	1.0
104	118	104	118	1.0
105	273	105	273	1.0
105	369	105	369	1.0
105	495	105	495	1.0
105	249	105	249	1.0
107	15	107	15	1.0
107	389	107	389	1.0
107	342	107	342	1.0
108	467	108	467	1.0
108	227	108	227	1.0
109	213	109	213	1.0
109	90	109	90	1.0
109	397	109	397	1.0
110	90	110	90	1.0
110	194	110	194	1.0
110	213	110	213	1.0
111	491	111	491	1.0
111	367	111	367	1.0
111	341	111	341	1.0
111	383	111	383	1.0
112	284	112	284	1.0
112	176	112	176	1.0
112	282	112	282	1.0
113	241	113	241	1.0
113	153	113	153	1.0
113	191	113	191	1.0
113	455	113	455	1.0
114	431	114	431	1.0
114	343	114	343	1.0
115	420	115	420	1.0
115	184	115	184	1.0
115	266	115	266	1.0
115	100	115	100	1.0
116	189	116	189	1.0
116	431	116	431	1.0
117	120	117	120	1.0
117	282	117	282	1.0
118	242	118	242	1.0
118	104	118	104	1.0
118	373	118	373	1.0
118	476	118	476	1.0
119	432	119	432	1.0
119	471	119	471	1.0
119	90	119	90	1.0
119	169	119	169	1.0
120	117	120	117	1.0
120	282	120	282	1.0
121	8	121	8	1.0
122	488	122	488	1.0
122	455	122	455	1.0
122	188	122	188	1.0
122	153	122	153	1.0
123	55	123	55	1.0
123	10	123	10	1.0
123	456	123	456	1.0
125	486	125	486	1.0
125	473	125	473	1.0
125	251	125	251	1.0
126	70	126	70	1.0
126	490	126	490	1.0
127	328	127	328	1.0
127	68	127	68	1.0
127	71	127	71	1.0
127	290	127	290	1.0
128	183	128	183	1.0
128	379	128	379	1.0
128	12	128	12	1.0
129	207	129	207	1.0
129	318	129	318	1.0
130	437	130	437	1.0
130	238	130	238	1.0
130	368	130	368	1.0
131	401	131	401	1.0
131	40	131	40	1.0
131	210	131	210	1.0
131	369	131	369	1.0
132	60	132	60	1.0
133	464	133	464	1.0
134	304	134	304	1.0
134	195	134	195	1.0
134	218	134	218	1.0
134	262	134	262	1.0
135	311	135	311	1.0
135	388	135	388	1.0
135	424	135	424	1.0
135	34	135	34	1.0
136	324	136	324	1.0
137	427	137	427	1.0
137	490	137	490	1.0
138	58	138	58	1.0
138	7	138	7	1.0
138	200	138	200	1.0
138	46	138	46	1.0
139	440	139	440	1.0
139	57	139	57	1.0
139	426	139	426	1.0
140	210	140	210	1.0
140	144	140	144	1.0
140	415	140	415	1.0
140	273	140	273	1.0
141	371	141	371	1.0
141	229	141	229	1.0
141	435	141	435	1.0
142	451	142	451	1.0
142	95	142	95	1.0
142	226	142	226	1.0
143	168	143	168	1.0
144	140	144	140	1.0
144	313	144	313	1.0
144	330	144	330	1.0
144	222	144	222	1.0
145	327	145	327	1.0
145	241	145	241	1.0
145	436	145	436	1.0
145	271	145	271	1.0
146	308	146	308	1.0
146	50	146	50	1.0
146	414	146	414	1.0
147	19	147	19	1.0
147	454	147	454	1.0
147	256	147	256	1.0
148	190	148	190	1.0
148	294	148	294	1.0
148	46	148	46	1.0
148	189	148	189	1.0
149	0	149	0	1.0
149	196	149	196	1.0
149	161	149	161	1.0
149	387	149	387	1.0
150	263	150	263	1.0
151	475	151	475	1.0
151	497	151	497	1.0
151	336	151	336	1.0
152	199	152	199	1.0
152	377	152	377	1.0
153	191	153	191	1.0
153	488	153	488	1.0
153	455	153	455	1.0
153	113	153	113	1.0
154	477	154	477	1.0
154	194	154	194	1.0
154	208	154	208	1.0
154	447	154	447	1.0
156	159	156	159	1.0
156	452	156	452	1.0
157	481	157	481	1.0
157	30	157	30	1.0
157	15	157	15	1.0
157	422	157	422	1.0
158	32	158	32	1.0
158	37	158	37	1.0
158	92	158	92	1.0
159	156	159	156	1.0
159	452	159	452	1.0
160	180	160	180	1.0
160	402	160	402	1.0
160	489	160	489	1.0
161	196	161	196	1.0
161	392	161	392	1.0
161	7	161	7	1.0
161	387	161	387	1.0
162	437	162	437	1.0
163	321	163	321	1.0
163	286	163	286	1.0
163	212	163	212	1.0
164	59	164	59	1.0
164	499	164	499	1.0
164	385	164	385	1.0
164	254	164	254	1.0
165	234	165	234	1.0
165	103	165	103	1.0
165	453	165	453	1.0
166	85	166	85	1.0
166	410	166	410	1.0
167	97	167	97	1.0
167	366	167	366	1.0
167	233	167	233	1.0
167	72	167	72	1.0
168	143	168	143	1.0
169	221	169	221	1.0
169	119	169	119	1.0
169	82	169	82	1.0
169	432	169	432	1.0
171	339	171	339	1.0
171	195	171	195	1.0
171	478	171	478	1.0
171	56	171	56	1.0
173	191	173	191	1.0
173	72	173	72	1.0
173	366	173	366	1.0
173	33	173	33	1.0
174	287	174	287	1.0
175	280	175	280	1.0
175	178	175	178	1.0
175	261	175	261	1.0
176	183	176	183	1.0
176	112	176	112	1.0
176	363	176	363	1.0
176	284	176	284	1.0
177	368	177	368	1.0
178	280	178	280	1.0
178	175	178	175	1.0
179	76	179	76	1.0
179	261	179	261	1.0
179	292	179	292	1.0
180	160	180	160	1.0
180	422	180	422	1.0
180	481	180	481	1.0
181	398	181	398	1.0
181	438	181	438	1.0
181	477	181	477	1.0
181	208	181	208	1.0
182	249	182	249	1.0
182	105	182	105	1.0
182	369	182	369	1.0
182	380	182	380	1.0
183	176	183	176	1.0
183	12	183	12	1.0
183	128	183	128	1.0
183	379	183	379	1.0
184	420	184	420	1.0
184	115	184	115	1.0
184	266	184	266	1.0
184	100	184	100	1.0
185	260	185	260	1.0
185	26	185	26	1.0
185	103	185	103	1.0
187	320	187	320	1.0
187	426	187	426	1.0
187	459	187	459	1.0
187	67	187	67	1.0
188	51	188	51	1.0
188	455	188	455	1.0
188	488	188	488	1.0
188	122	188	122	1.0
189	46	189	46	1.0
189	116	189	116	1.0
189	216	189	216	1.0
190	148	190	148	1.0
190	294	190	294	1.0
190	204	190	204	1.0
191	153	191	153	1.0
191	488	191	488	1.0
191	455	191	455	1.0
191	173	191	173	1.0
192	413	192	413	1.0
192	379	192	379	1.0
192	64	192	64	1.0
192	12	192	12	1.0
193	287	193	287	1.0
194	110	194	110	1.0
194	154	194	154	1.0
194	477	194	477	1.0
194	213	194	213	1.0
195	134	195	134	1.0
195	458	195	458	1.0
195	344	195	344	1.0
195	4	195	4	1.0
196	161	196	161	1.0
196	392	196	392	1.0
196	7	196	7	1.0
196	387	196	387	1.0
197	248	197	248	1.0
197	349	197	349	1.0
197	466	197	466	1.0
198	331	198	331	1.0
199	152	199	152	1.0
199	377	199	377	1.0
199	237	199	237	1.0
200	237	200	237	1.0
200	319	200	319	1.0
200	138	200	138	1.0
201	425	201	425	1.0
201	31	201	31	1.0
201	285	201	285	1.0
201	414	201	414	1.0
202	271	202	271	1.0
202	100	202	100	1.0
202	115	202	115	1.0
202	266	202	266	1.0
203	253	203	253	1.0
203	448	203	448	1.0
203	65	203	65	1.0
203	301	203	301	1.0
204	294	204	294	1.0
204	58	204	58	1.0
204	46	204	46	1.0
204	190	204	190	1.0
205	168	205	168	1.0
205	479	205	479	1.0
205	386	205	386	1.0
206	498	206	498	1.0
207	312	207	312	1.0
208	438	208	438	1.0
208	181	208	181	1.0
208	398	208	398	1.0
208	477	208	477	1.0
209	71	209	71	1.0
209	26	209	26	1.0
209	127	209	127	1.0
209	222	209	222	1.0
210	140	210	140	1.0
210	273	210	273	1.0
210	401	210	401	1.0
210	415	210	415	1.0
211	236	211	236	1.0
211	445	211	445	1.0
212	286	212	286	1.0
212	321	212	321	1.0
212	163	212	163	1.0
212	325	212	325	1.0
213	109	213	109	1.0
213	110	213	110	1.0
213	397	213	397	1.0
214	351	214	351	1.0
214	391	214	391	1.0
214	480	214	480	1.0
215	497	215	497	1.0
215	405	215	405	1.0
216	489	216	489	1.0
216	189	216	189	1.0
216	116	216	116	1.0
217	252	217	252	1.0
217	465	217	465	1.0
218	68	218	68	1.0
218	262	218	262	1.0
218	304	218	304	1.0
218	239	218	239	1.0
219	228	219	228	1.0
219	268	219	268	1.0
219	141	219	141	1.0
219	371	219	371	1.0
220	493	220	493	1.0
220	102	220	102	1.0
221	169	221	169	1.0
221	233	221	233	1.0
221	82	221	82	1.0
222	330	222	330	1.0
222	71	222	71	1.0
222	245	222	245	1.0
222	11	222	11	1.0
223	348	223	348	1.0
223	96	223	96	1.0
223	376	223	376	1.0
223	458	223	458	1.0
224	328	224	328	1.0
224	4	224	4	1.0
224	127	224	127	1.0
224	68	224	68	1.0
225	88	225	88	1.0
225	101	225	101	1.0
225	418	225	418	1.0
225	429	225	429	1.0
226	128	226	128	1.0
226	183	226	183	1.0
226	451	226	451	1.0
226	176	226	176	1.0
227	279	227	279	1.0
227	39	227	39	1.0
227	187	227	187	1.0
228	219	228	219	1.0
228	268	228	268	1.0
228	492	228	492	1.0
228	141	228	141	1.0
229	472	229	472	1.0
229	310	229	310	1.0
229	318	229	318	1.0
232	188	232	188	1.0
232	122	232	122	1.0
232	51	232	51	1.0
232	478	232	478	1.0
233	97	233	97	1.0
233	221	233	221	1.0
233	87	233	87	1.0
233	169	233	169	1.0
234	165	234	165	1.0
234	296	234	296	1.0
234	453	234	453	1.0
235	19	235	19	1.0
235	147	235	147	1.0
236	211	236	211	1.0
236	289	236	289	1.0
236	419	236	419	1.0
237	319	237	319	1.0
237	200	237	200	1.0
237	377	237	377	1.0
238	130	238	130	1.0
239	4	239	4	1.0
239	96	239	96	1.0
239	458	239	458	1.0
239	218	239	218	1.0
240	344	240	344	1.0
240	195	240	195	1.0
240	77	240	77	1.0
240	224	240	224	1.0
241	113	241	113	1.0
241	153	241	153	1.0
241	436	241	436	1.0
241	327	241	327	1.0
242	12	242	12	1.0
242	64	242	64	1.0
242	363	242	363	1.0
243	202	243	202	1.0
243	271	243	271	1.0
243	115	243	115	1.0
243	100	243	100	1.0
244	386	244	386	1.0
244	449	244	449	1.0
244	2	244	2	1.0
245	11	245	11	1.0
245	290	245	290	1.0
245	403	245	403	1.0
245	330	245	330	1.0
246	289	246	289	1.0
246	439	246	439	1.0
246	21	246	21	1.0
246	361	246	361	1.0
247	269	247	269	1.0
247	353	247	353	1.0
247	95	247	95	1.0
248	197	248	197	1.0
248	399	248	399	1.0
248	349	248	349	1.0
248	466	248	466	1.0
249	182	249	182	1.0
249	105	249	105	1.0
249	369	249	369	1.0
249	273	249	273	1.0
250	53	250	53	1.0
250	460	250	460	1.0
250	357	250	357	1.0
250	448	250	448	1.0
251	125	251	125	1.0
251	473	251	473	1.0
252	217	252	217	1.0
253	65	253	65	1.0
253	448	253	448	1.0
253	53	253	53	1.0
253	390	253	390	1.0
254	164	254	164	1.0
254	59	254	59	1.0
254	442	254	442	1.0
254	332	254	332	1.0
255	24	255	24	1.0
256	17	256	17	1.0
256	312	256	312	1.0
258	391	258	391	1.0
258	409	258	409	1.0
259	338	259	338	1.0
260	185	260	185	1.0
260	103	260	103	1.0
260	26	260	26	1.0
261	17	261	17	1.0
261	76	261	76	1.0
262	218	262	218	1.0
262	304	262	304	1.0
262	68	262	68	1.0
262	403	262	403	1.0
263	150	263	150	1.0
264	156	264	156	1.0
264	159	264	159	1.0
264	300	264	300	1.0
265	339	265	339	1.0
265	81	265	81	1.0
265	429	265	429	1.0
265	418	265	418	1.0
266	100	266	100	1.0
266	184	266	184	1.0
266	115	266	115	1.0
266	420	266	420	1.0
267	425	267	425	1.0
267	201	267	201	1.0
267	31	267	31	1.0
267	414	267	414	1.0
268	447	268	447	1.0
268	154	268	154	1.0
268	228	268	228	1.0
268	492	268	492	1.0
269	247	269	247	1.0
269	305	269	305	1.0
269	337	269	337	1.0
270	446	270	446	1.0
270	6	270	6	1.0
270	342	270	342	1.0
271	202	271	202	1.0
271	327	271	327	1.0
271	100	271	100	1.0
271	81	271	81	1.0
273	369	273	369	1.0
273	105	273	105	1.0
273	415	273	415	1.0
273	495	273	495	1.0
276	419	276	419	1.0
276	217	276	217	1.0
276	252	276	252	1.0
276	445	276	445	1.0
277	346	277	346	1.0
277	67	277	67	1.0
277	107	277	107	1.0
277	125	277	125	1.0
278	324	278	324	1.0
279	227	279	227	1.0
279	356	279	356	1.0
280	175	280	175	1.0
280	178	280	178	1.0
280	261	280	261	1.0
281	302	281	302	1.0
281	352	281	352	1.0
282	284	282	284	1.0
283	64	283	64	1.0
283	373	283	373	1.0
