0	19
0	14
0	6
1	18
1	17
1	26
2	47
2	44
2	30
3	40
3	22
4	43
4	26
4	5
5	46
5	43
5	17
6	13
6	38
6	0
7	23
7	27
7	28
8	48
8	33
8	12
9	33
9	8
10	22
10	40
11	35
11	37
11	27
12	33
12	8
13	38
13	39
13	19
14	19
14	39
14	0
15	28
15	32
15	23
16	49
16	44
16	18
17	46
17	20
17	5
18	30
18	29
19	13
19	0
19	14
20	17
20	46
20	5
21	36
21	27
21	23
22	10
22	40
22	48
23	32
23	27
23	0
24	12
24	33
24	8
25	41
25	22
26	29
26	34
26	46
27	35
27	36
27	11
28	27
28	15
29	34
29	30
29	18
30	29
30	18
31	41
31	38
32	23
32	15
32	27
33	12
33	8
34	29
34	18
35	37
35	11
36	21
36	27
37	35
37	11
37	36
38	13
38	39
38	6
39	13
39	42
39	38
40	22
40	10
40	3
41	12
41	33
42	39
42	14
42	13
43	5
43	4
43	46
44	18
44	1
44	16
45	26
45	29
45	34
46	5
46	17
46	26
48	8
48	33
49	16
49	18
