0	75	0	75	1.0
0	50	0	50	1.0
0	96	0	96	1.0
1	13	1	13	1.0
2	8	2	8	1.0
2	10	2	10	1.0
2	17	2	17	1.0
3	59	3	59	1.0
3	12	3	12	1.0
4	84	4	84	1.0
4	40	4	40	1.0
5	44	5	44	1.0
5	91	5	91	1.0
5	53	5	53	1.0
6	95	6	95	1.0
6	52	6	52	1.0
6	67	6	67	1.0
7	59	7	59	1.0
8	17	8	17	1.0
8	13	8	13	1.0
8	2	8	2	1.0
9	58	9	58	1.0
9	23	9	23	1.0
9	98	9	98	1.0
10	68	10	68	1.0
10	75	10	75	1.0
10	19	10	19	1.0
11	91	11	91	1.0
11	5	11	5	1.0
11	22	11	22	1.0
12	80	12	80	1.0
12	59	12	59	1.0
13	8	13	8	1.0
13	17	13	17	1.0
13	31	13	31	1.0
14	35	14	35	1.0
14	33	14	33	1.0
14	79	14	79	1.0
15	10	15	10	1.0
15	32	15	32	1.0
15	75	15	75	1.0
16	21	16	21	1.0
16	18	16	18	1.0
16	60	16	60	1.0
17	8	17	8	1.0
17	13	17	13	1.0
17	2	17	2	1.0
18	79	18	79	1.0
18	20	18	20	1.0
18	16	18	16	1.0
19	76	19	76	1.0
19	68	19	68	1.0
19	10	19	10	1.0
20	78	20	78	1.0
20	69	20	69	1.0
20	18	20	18	1.0
21	16	21	16	1.0
21	60	21	60	1.0
22	98	22	98	1.0
22	11	22	11	1.0
22	5	22	5	1.0
23	58	23	58	1.0
23	90	23	90	1.0
23	43	23	43	1.0
24	57	24	57	1.0
24	87	24	87	1.0
24	97	24	97	1.0
25	43	25	43	1.0
25	63	25	63	1.0
25	45	25	45	1.0
26	85	26	85	1.0
26	41	26	41	1.0
26	84	26	84	1.0
27	45	27	45	1.0
27	63	27	63	1.0
27	52	27	52	1.0
28	94	28	94	1.0
28	39	28	39	1.0
28	51	28	51	1.0
29	84	29	84	1.0
30	4	30	4	1.0
31	61	31	61	1.0
31	41	31	41	1.0
31	13	31	13	1.0
32	88	32	88	1.0
32	92	32	92	1.0
32	57	32	57	1.0
33	35	33	35	1.0
33	14	33	14	1.0
33	79	33	79	1.0
34	93	34	93	1.0
34	87	34	87	1.0
34	78	34	78	1.0
35	14	35	14	1.0
35	33	35	33	1.0
36	41	36	41	1.0
36	86	36	86	1.0
37	93	37	93	1.0
37	54	37	54	1.0
38	90	38	90	1.0
38	73	38	73	1.0
38	23	38	23	1.0
39	28	39	28	1.0
39	94	39	94	1.0
39	38	39	38	1.0
40	73	40	73	1.0
41	36	41	36	1.0
41	84	41	84	1.0
42	41	42	41	1.0
43	25	43	25	1.0
43	58	43	58	1.0
43	23	43	23	1.0
44	53	44	53	1.0
44	91	44	91	1.0
44	5	44	5	1.0
45	27	45	27	1.0
45	52	45	52	1.0
45	63	45	63	1.0
46	28	46	28	1.0
46	94	46	94	1.0
46	39	46	39	1.0
47	62	47	62	1.0
47	71	47	71	1.0
47	34	47	34	1.0
48	91	48	91	1.0
48	44	48	44	1.0
48	22	48	22	1.0
49	64	49	64	1.0
49	60	49	60	1.0
50	96	50	96	1.0
50	0	50	0	1.0
50	75	50	75	1.0
51	28	51	28	1.0
51	77	51	77	1.0
51	39	51	39	1.0
52	76	52	76	1.0
52	45	52	45	1.0
52	27	52	27	1.0
53	44	53	44	1.0
53	91	53	91	1.0
53	5	53	5	1.0
54	78	54	78	1.0
54	37	54	37	1.0
54	20	54	20	1.0
55	86	55	86	1.0
55	30	55	30	1.0
55	73	55	73	1.0
56	93	56	93	1.0
56	69	56	69	1.0
56	78	56	78	1.0
57	87	57	87	1.0
57	88	57	88	1.0
57	32	57	32	1.0
58	23	58	23	1.0
58	43	58	43	1.0
58	90	58	90	1.0
59	3	59	3	1.0
59	70	59	70	1.0
59	12	59	12	1.0
60	79	60	79	1.0
60	14	60	14	1.0
60	33	60	33	1.0
61	81	61	81	1.0
61	31	61	31	1.0
61	77	61	77	1.0
62	71	62	71	1.0
62	88	62	88	1.0
62	57	62	57	1.0
63	12	63	12	1.0
63	80	63	80	1.0
63	59	63	59	1.0
64	50	64	50	1.0
64	60	64	60	1.0
65	67	65	67	1.0
65	51	65	51	1.0
65	95	65	95	1.0
66	4	66	4	1.0
66	30	66	30	1.0
67	77	67	77	1.0
67	95	67	95	1.0
67	51	67	51	1.0
68	10	68	10	1.0
68	76	68	76	1.0
68	80	68	80	1.0
69	92	69	92	1.0
69	20	69	20	1.0
69	87	69	87	1.0
70	59	70	59	1.0
70	12	70	12	1.0
70	3	70	3	1.0
71	62	71	62	1.0
71	88	71	88	1.0
71	57	71	57	1.0
72	83	72	83	1.0
72	63	72	63	1.0
72	76	72	76	1.0
73	38	73	38	1.0
73	40	73	40	1.0
74	52	74	52	1.0
74	95	74	95	1.0
74	45	74	45	1.0
75	0	75	0	1.0
75	50	75	50	1.0
75	10	75	10	1.0
76	68	76	68	1.0
76	19	76	19	1.0
76	52	76	52	1.0
77	67	77	67	1.0
77	81	77	81	1.0
77	51	77	51	1.0
78	93	78	93	1.0
78	87	78	87	1.0
78	34	78	34	1.0
79	33	79	33	1.0
79	14	79	14	1.0
79	60	79	60	1.0
80	12	80	12	1.0
80	68	80	68	1.0
81	61	81	61	1.0
81	31	81	31	1.0
82	25	82	25	1.0
82	83	82	83	1.0
82	43	82	43	1.0
83	63	83	63	1.0
83	72	83	72	1.0
83	25	83	25	1.0
84	29	84	29	1.0
84	41	84	41	1.0
85	26	85	26	1.0
85	41	85	41	1.0
86	36	86	36	1.0
86	39	86	39	1.0
87	57	87	57	1.0
87	92	87	92	1.0
87	78	87	78	1.0
88	32	88	32	1.0
88	57	88	57	1.0
88	92	88	92	1.0
89	30	89	30	1.0
89	55	89	55	1.0
89	86	89	86	1.0
90	38	90	38	1.0
90	23	90	23	1.0
91	44	91	44	1.0
91	5	91	5	1.0
91	53	91	53	1.0
92	69	92	69	1.0
92	32	92	32	1.0
92	87	92	87	1.0
93	34	93	34	1.0
93	78	93	78	1.0
93	87	93	87	1.0
94	28	94	28	1.0
94	39	94	39	1.0
94	38	94	38	1.0
95	74	95	74	1.0
95	67	95	67	1.0
95	65	95	65	1.0
96	50	96	50	1.0
96	0	96	0	1.0
97	24	97	24	1.0
97	74	97	74	1.0
97	57	97	57	1.0
98	22	98	22	1.0
98	23	98	23	1.0
99	5	99	5	1.0
99	0	99	0	1.0
99	50	99	50	1.0
