9.0616	-2.7204	1.9959	0.24615	-0.079296	0.001156	-0.37017	0.51833	-0.40153	8.6803	3.1889	1.5684	0.66547	0.20521	0.048302	-0.44302	-0.31179	-0.48279	8.4072	-3.673	2.1709	0.36698	0.35287	0.54543	-0.26614	0.70017	-0.03637	-10.372	-0.011755	-0.86876	0.54192	0.18633	-0.56137	0.45121	-0.28186	0.51633	-6.9676	0.83113	0.23549	0.54438	-0.35565	-1.6594	0.35706	0.54085	-0.36217	0
8.2402	-3.1136	1.8686	0.45509	-0.014604	-0.070135	-0.42328	0.74284	-0.297	7.967	2.8094	1.3628	0.51841	0.060797	0.16022	-0.55044	-0.20668	-0.66103	7.7223	-3.5906	2.5803	0.53971	0.31552	0.64775	-0.37948	0.78444	0.036766	-10.008	0.062089	-1.0061	-0.18363	0.15077	-0.66124	0.60937	-0.091069	0.65221	-8.2273	-0.7757	-0.94199	0.30962	-0.12161	-1.7472	0.6254	0.47393	-0.44914	0
8.2219	-2.857	0.70629	0.81604	-0.008461	0.069813	-0.39055	0.73608	-0.25242	8.0203	1.8924	0.54959	1.027	0.17451	-0.11131	-0.53082	-0.11888	-0.60414	8.7998	-3.5076	1.9056	0.73101	0.45085	0.87643	-0.48063	0.68211	0.2034	-9.1211	1.5598	-1.4926	-0.042555	-0.24774	-0.73612	0.40174	-0.25104	0.64427	-9.3791	-0.052518	-0.96848	-0.35587	0.014572	-1.1572	0.62819	0.29724	-0.41993	0
8.7999	-2.5505	2.6366	-0.11474	-0.18317	-0.267	-0.31009	0.45875	-0.38956	9.1501	3.2904	1.6204	0.045814	-0.064373	-0.16134	-0.42728	-0.29926	-0.42846	7.5509	-3.5644	3.3317	0.31069	-0.39371	-0.51977	-0.15041	0.64825	-0.084764	-9.6712	0.38125	-0.79539	0.18972	-0.13015	-0.25658	0.41817	-0.20514	0.53608	-5.4555	-3.5414	-0.90099	0.61129	0.25075	0.044415	0.22094	0.53452	-0.326	0
12.444	-3.3064	1.7536	0.35391	-0.21334	0.11417	-0.21607	0.54145	-0.27822	12.694	3.9491	0.31027	0.81389	-0.12633	0.62359	-0.37356	-0.060303	-0.41974	12.282	-2.6669	3.608	0.65325	0.23006	0.22843	-0.26862	0.49151	0.097173	-9.5878	2.3802	-3.245	0.12552	0.019404	-1.0817	0.10506	-0.32222	0.37793	-12.674	-0.10239	-1.172	-0.50868	-0.30545	-0.020082	0.46794	0.19432	-0.17645	0
8.9122	-2.3816	2.729	-0.12288	-0.13486	-0.21984	-0.51773	0.75061	-0.29806	8.6454	4.0547	2.4322	-0.004967	-0.043499	-0.33173	-0.567	-0.15387	-0.66861	7.1738	-4.3394	4.5113	0.007478	-0.14343	-0.074739	-0.39703	0.84401	0.029182	-9.6931	-0.83832	-2.3566	0.47887	-0.037561	-0.28864	0.54012	0.081431	0.69676	-7.6636	-6.215	3.0936	0.21863	0.23006	0.065252	0.59489	0.30802	-0.64055	0
9.7002	-1.4963	2.128	-0.03965	-0.15997	0.24564	-0.42878	0.60252	-0.21209	9.5427	5.2934	1.4524	-0.51477	-0.47292	1.4173	-0.39393	-0.25216	-0.54308	9.0673	-2.9923	3.6945	-0.080931	-0.084557	0.044358	-0.51502	0.51009	0.22	-9.0224	5.1925	0.32293	-0.76768	0.11007	-0.47797	0.27452	-0.33318	0.60868	-9.9214	0.2017	-1.6535	-0.070402	-0.13603	0.29862	0.64064	0.17487	-0.30004	0
8.6888	-1.4113	1.4196	-0.46131	0.15838	0.13047	-0.49669	0.57195	-0.18889	7.3944	3.6969	-0.1812	-0.24921	0.002573	-0.63516	-0.2818	-0.36945	-0.55717	7.9524	-3.0815	2.6527	-0.53141	-0.081818	-0.15252	-0.57236	0.53617	0.1976	-5.9642	-0.60713	-1.3497	-0.61356	0.59361	1.6118	0.30127	-0.33246	0.60697	-9.0483	-1.6265	-1.3882	-0.58376	0.57246	0.91213	0.62165	0.30985	-0.27404	0
9.3784	-1.3932	2.8802	0.17457	-0.011954	0.28813	-0.29351	0.50633	-0.35079	7.5777	3.8886	0.34461	0.084429	0.039739	0.34788	-0.10695	-0.38684	-0.52322	8.4834	-3.4328	4.1426	0.20409	-0.22482	0.23318	-0.34665	0.50515	0.060471	-8.7592	20.449	-0.47633	-0.1471	0.000859	0.40225	0.32472	-0.342	0.38867	-9.9088	-1.7415	-1.1223	-0.31175	-0.031563	0.41574	0.57082	0.19664	-0.22274	0
8.0792	-3.8119	-0.14084	0.4541	-0.21169	0.074565	-0.21191	0.52018	-0.27304	8.2184	3.1557	0.099441	0.68056	-0.50813	0.82272	-0.42142	-0.047136	-0.421	7.9322	-4.0318	2.6124	0.2979	0.33835	1.1913	-0.29947	0.51651	0.080024	-9.368	2.7785	-1.3061	-0.27607	0.075488	-1.0345	0.17768	-0.37689	0.42323	-9.4214	-3.2981	-1.3138	-0.27832	-0.4029	-1.2347	0.50283	0.27788	-0.21486	0
