7.2692	-2.3546	1.1789	0.57741	-0.097503	0.068966	-0.3697	0.52742	-0.38983	7.4748	2.6293	2.0226	0.56146	0.10804	0.083937	-0.45068	-0.28398	-0.49285	6.8887	-3.0743	1.5997	0.37876	0.4052	1.1299	-0.31715	0.68021	-0.010582	-8.5871	1.1373	-1.4043	0.083994	-0.30344	-0.6882	0.43998	-0.31617	0.50469	-8.4095	-1.0339	-0.6155	0.4882	0.087542	-1.9993	0.44073	0.50019	-0.33065	0
7.7284	-2.8703	1.3292	0.55124	0.053442	-0.003792	-0.42397	0.75552	-0.26948	7.5177	2.5764	1.4367	0.57409	0.16902	0.027739	-0.556	-0.18735	-0.66446	7.5716	-3.6525	2.3395	0.49591	0.32145	0.78191	-0.42493	0.76597	0.081	-8.9997	2.3501	-2.1061	-0.10269	-0.23537	-0.66885	0.59785	-0.11031	0.6586	-9.1561	-0.86116	-0.89069	0.13127	-0.036233	-1.7594	0.69628	0.39265	-0.43262	0
9.2703	-3.5898	0.29914	0.88462	-0.083243	0.27913	-0.39725	0.74521	-0.20534	9.4369	1.2209	0.037693	1.0607	0.50117	0.016563	-0.54861	-0.06264	-0.59777	9.6706	-2.6964	1.9243	1.0271	0.37049	0.71089	-0.50967	0.63474	0.25725	-9.9273	1.1846	-2.206	-0.25214	-0.11165	-0.88351	0.37313	-0.27318	0.65103	-12.092	-0.47848	-1.5532	-0.31279	0.30316	-0.80772	0.66024	0.23791	-0.4189	0
8.2705	-2.7011	2.4675	0.045029	-0.092646	-0.23623	-0.29825	0.465	-0.39689	8.5976	3.5363	1.9194	0.1696	-0.15674	-0.17713	-0.42924	-0.29225	-0.43529	7.0855	-3.1917	2.6459	0.19697	-0.13231	0.081113	-0.1367	0.65528	-0.075617	-8.933	1.4247	-2.177	0.29222	-0.021578	-0.33511	0.41093	-0.21931	0.53783	-5.925	-1.7969	-1.4868	0.47447	0.022828	-0.83218	0.23282	0.54418	-0.30624	0
10.896	-2.7978	1.775	0.16088	-0.29166	0.2892	-0.21698	0.54292	-0.2703	10.715	4.3089	1.1184	0.708	-0.20072	0.75895	-0.36397	-0.053967	-0.42803	10.063	-2.7815	3.3906	0.59634	-0.11665	-0.005258	-0.27732	0.48416	0.12263	-8.7768	4.6449	-2.6011	-0.4351	0.19164	-0.74917	0.082529	-0.32157	0.3847	-12.5	1.0166	-1.0166	-0.32033	-0.17562	0.29496	0.46924	0.19379	-0.17082	0
9.0387	-2.5152	2.5351	0.009577	-0.04174	-0.15349	-0.50465	0.75754	-0.30214	8.5876	4.4571	2.9294	-0.007457	-0.11605	-0.13019	-0.56428	-0.14378	-0.67282	7.5177	-4.4231	4.2198	0.22421	-0.21415	0.14802	-0.40219	0.84326	0.034478	-9.3486	-0.70505	-1.6222	0.24782	-0.06905	-0.22529	0.53245	0.045613	0.70285	-7.2576	-4.5912	1.7007	0.72979	0.059956	-0.10655	0.58716	0.32205	-0.63423	0
9.6331	-1.4003	2.337	-0.093598	-0.1509	0.15068	-0.43433	0.59336	-0.21918	8.8053	4.8235	0.91117	-0.50864	-0.50297	1.1252	-0.34356	-0.31505	-0.54469	8.8138	-2.8403	3.6196	-0.079345	-0.12815	-0.028206	-0.5179	0.50798	0.21176	-6.721	2.8977	-1.0311	0.11214	0.18343	-0.49389	0.2688	-0.34052	0.60716	-9.3225	0.54604	-2.6732	-0.26812	-0.072889	0.27209	0.63969	0.18568	-0.29692	0
7.9002	-1.4175	0.87599	-0.56943	0.18185	0.044423	-0.50249	0.56027	-0.20738	7.5994	3.7023	-0.30383	-0.38869	0.2127	-1.0917	-0.31354	-0.36316	-0.54527	7.0817	-2.4235	2.4055	-0.5841	-0.038642	-0.23922	-0.56532	0.55383	0.17224	-8.5537	0.34369	-1.6653	0.15162	0.76305	1.8762	0.37763	-0.26894	0.60075	-9.4313	-1.8162	-2.157	-0.14467	0.10389	0.91714	0.5801	0.35337	-0.30689	0
9.0581	-1.405	2.7807	0.13853	-0.00869	0.25155	-0.30652	0.50117	-0.34539	7.2845	4.0143	-0.062382	-0.19145	0.098107	-0.60192	-0.11278	-0.38904	-0.51842	7.8837	-3.2842	4.2042	0.05518	-0.26558	0.10382	-0.35488	0.50127	0.059422	-9.3578	-0.25583	-2.3637	0.65398	0.038474	0.47503	0.33782	-0.33205	0.38441	-9.8906	0.31353	-1.4451	-0.26786	0.002971	0.51888	0.5626	0.2114	-0.2266	0
11.83	-3.8727	2.0059	0.31214	-0.082424	0.31779	-0.22003	0.52418	-0.26131	12.629	3.9266	-0.035184	0.6679	-0.36533	1.4647	-0.4	-0.063885	-0.43086	12.669	-3.3281	2.9359	-0.79144	1.0058	0.45451	-0.33919	0.50023	0.077665	-11.516	2.824	-3.4945	-0.20172	0.2312	-1.1402	0.1452	-0.38432	0.42983	-11.963	-0.83748	-1.029	-0.92794	-0.32765	-0.31618	0.52808	0.22978	-0.22312	0
8.5868	-3.5074	-0.41427	0.37686	-0.29634	0.18806	-0.43558	0.68087	-0.20224	8.5202	2.3853	0.39672	1.0032	0.23755	0.61125	-0.53258	-0.092576	-0.53846	8.508	-2.9649	3.0796	0.69669	-0.28809	0.45796	-0.57358	0.58635	0.28744	-9.7708	3.1327	-1.5526	-0.16383	0.039681	-0.95537	0.29233	-0.33752	0.6517	-9.5021	-2.3102	-0.22975	-0.5644	-0.22298	-0.68325	0.67677	0.15867	-0.33703	0
8.0476	-3.0954	1.4929	0.69747	-0.006122	0.046037	-0.20921	0.49993	-0.31296	8.2153	2.0461	1.0518	0.81118	0.25247	-0.23707	-0.35708	-0.18882	-0.42395	8.6973	-4.0075	1.9313	0.44738	0.59954	1.09	-0.18023	0.53891	0.038196	-9.9058	0.96269	-1.1212	-0.2766	-0.41843	-0.91075	0.26013	-0.29541	0.39111	-9.8089	0.30156	-1.3052	-0.099261	0.090227	-1.2958	0.41668	0.32235	-0.19851	0
8.4497	-2.8491	2.0944	0.19794	-0.022086	-0.094031	-0.27951	0.42169	-0.42442	8.3566	2.9333	1.5208	0.15569	0.01466	-0.039817	-0.32763	-0.31716	-0.37977	7.987	-3.5122	2.5133	0.30862	-0.13742	0.34628	-0.082658	0.59626	-0.097528	-8.9604	0.3068	-1.0192	0.41872	-0.064675	-0.46642	0.33912	-0.20186	0.37373	-5.4365	-1.2892	-0.59478	0.18128	0.1501	-0.71913	0.211	0.50691	-0.22249	0
10.137	-3.6518	-0.65846	0.37594	0.081278	-0.015799	-0.55451	0.78398	-0.077553	10.573	3.7356	1.6951	0.26953	0.25523	-0.00955	-0.57934	-0.19897	-0.67326	10.135	-4.1595	2.2551	0.20324	0.40711	0.70389	-0.57046	0.69749	0.26879	-9.8531	-0.80539	-4.2631	0.16786	0.14568	-0.92733	0.58484	-0.20523	0.67288	-14.082	2.4902	-1.3949	-1.0359	-0.40294	-1.4229	0.79208	-0.067435	-0.48493	0
9.1752	-3.6377	-0.50764	0.91208	-0.10987	0.19351	-0.39197	0.62245	-0.2052	8.5741	3.6804	1.2701	0.70074	0.15182	0.47463	-0.48929	-0.10606	-0.52085	9.7593	-2.9369	1.5603	0.45613	0.58367	0.7778	-0.4958	0.55851	0.17174	-9.9614	2.0783	-2.4105	0.12578	-0.20004	-0.90168	0.32781	-0.26499	0.58737	-13.981	-2.334	-0.26065	-0.007583	-0.31603	-1.1915	0.57792	0.28951	-0.32471	0
10.465	-2.3605	1.8443	-0.33269	-0.17873	-0.33099	-0.47035	0.61563	-0.35943	9.3627	4.3882	1.1558	-0.28123	0.023637	-0.28041	-0.52693	-0.25391	-0.53855	9.451	-4.2677	4.6446	-0.003106	-0.81034	-1.5203	-0.33315	0.80765	0.001927	-10.873	-0.41343	-2.1236	0.28647	-0.08236	-0.3022	0.46328	-0.078253	0.6529	-6.7065	-3.1914	-1.2782	0.43579	0.25927	0.47329	0.41435	0.49456	-0.44514	0
10.355	-0.8663	0.65334	-0.49848	0.091277	-0.18475	-0.38426	0.44324	-0.41166	10.272	4.6796	1.1366	-0.77676	-0.33519	-0.5132	-0.43313	-0.33583	-0.44611	10.136	-2.0161	3.7032	-0.43473	-0.67285	-1.2746	-0.25681	0.64733	-0.17508	-9.928	3.2664	-1.4059	0.65375	-0.14006	0.35029	0.52723	-0.1267	0.49983	-10.082	-3.1971	-2.1316	-0.32308	0.33933	0.99348	0.39169	0.46955	-0.37267	0
8.6387	-3.5276	2.712	0.068768	-0.16419	-0.15568	-0.35474	0.53103	-0.42182	8.525	3.4017	2.2596	0.23518	-0.31258	0.28109	-0.43532	-0.28403	-0.49996	7.2943	-3.3526	1.8453	0.17811	0.23196	0.74245	-0.1895	0.73665	-0.093618	-9.5377	1.1265	-2.1384	0.48354	0.009114	-0.36037	0.45561	-0.12594	0.57888	-5.9113	-4.3099	-1.3396	0.24583	0.25561	-0.7831	0.30085	0.52814	-0.41651	0
7.8714	-2.3102	1.8697	0.51232	-0.028473	-0.12828	-0.44919	0.69942	-0.29902	7.5193	3.6824	1.749	0.77756	0.20798	-0.001183	-0.50096	-0.30139	-0.63618	7.4074	-2.9936	1.4305	0.47231	0.30063	0.6424	-0.35321	0.75713	0.085053	-9.6924	1.1182	-1.4715	0.21526	0.37117	-0.69581	0.56566	-0.16484	0.63101	-7.241	-0.66636	-0.68288	0.18605	-0.24941	-1.7553	0.54133	0.51857	-0.45102	0
8.1116	-2.2356	1.3339	-0.39242	0.25762	0.034387	-0.21354	0.51447	-0.32451	7.0897	3.9252	-0.045131	-0.25299	0.29589	-0.57826	-0.26888	-0.18864	-0.46363	7.8613	-1.8821	2.3857	-0.6729	-0.13402	-0.18034	-0.27171	0.49172	0.085842	-9.5311	-0.072712	-1.0738	0.13575	0.57034	1.4647	0.25257	-0.22892	0.37689	-9.1484	-2.5584	-1.4529	0.04678	-0.3025	0.73757	0.42266	0.29071	-0.17877	0
7.8664	-1.7104	2.0144	-0.4843	0.21119	0.057288	-0.27497	0.50658	-0.28977	6.8214	3.2461	-0.9293	-0.5213	-0.12911	-0.91993	-0.25467	-0.20954	-0.49425	7.3938	-2.0889	2.5826	-0.86424	-0.078654	-0.16382	-0.36143	0.51118	0.081476	-8.653	0.45601	-1.1692	0.005246	0.52448	1.7345	0.26096	-0.29575	0.47017	-9.3053	-2.3161	-2.0016	0.022863	0.31416	0.65857	0.46178	0.33948	-0.25564	0
8.0675	-1.8372	1.8286	-0.43851	0.26847	0.006039	-0.29712	0.46201	-0.38273	7.5622	3.746	-0.081922	-0.60967	0.069877	-0.92148	-0.26545	-0.25932	-0.4846	7.5877	-1.707	2.9407	-0.80667	0.15232	-0.039552	-0.34431	0.54166	-0.001315	-10.486	1.1089	-1.2593	0.14505	0.37893	1.4989	0.33333	-0.26339	0.41386	-8.9761	-2.4165	-1.6961	-0.24929	-0.33768	0.73798	0.46741	0.32488	-0.20188	0
9.5631	-1.664	0.12285	-0.59979	0.10069	-0.14098	-0.29834	0.45426	-0.34939	9.8187	3.6886	-0.18137	-1.0244	0.50029	-1.0246	-0.37606	-0.22576	-0.43429	8.933	-1.8013	2.7276	-0.49613	-0.33776	-0.52558	-0.32635	0.52758	-0.051221	-13.8	0.78527	-1.1253	-0.91024	0.26082	0.7772	0.44311	-0.19103	0.42423	-9.5699	-2.2577	-1.3056	0.11595	0.33054	0.76866	0.39725	0.38563	-0.27148	0
9.4059	-1.5169	0.69007	-0.60853	0.13788	-0.19497	-0.26395	0.45336	-0.34909	8.8599	4.14	0.20836	-0.7286	0.21432	-0.70768	-0.36508	-0.20288	-0.38003	8.5479	-1.8583	3.0479	-0.733	-0.24052	-0.38623	-0.25743	0.49394	-0.016928	-11.137	0.89692	-1.9946	0.19652	-0.13653	0.34379	0.35488	-0.14279	0.34824	-9.4438	-2.3157	-2.1685	-0.1173	0.17665	0.90746	0.36758	0.34565	-0.20702	0
8.536	-3.2809	2.7302	0.15452	-0.21224	-0.11306	-0.39799	0.57665	-0.41981	9.3757	3.5542	1.5374	0.10779	-0.20203	0.030917	-0.56478	-0.22124	-0.47204	7.6885	-3.5244	3.1345	0.39338	-0.28239	-0.056885	-0.27025	0.79496	-0.044602	-9.3682	-0.018873	-1.7033	0.072558	-0.065294	-0.23667	0.46882	-0.14217	0.62509	-6.1327	-2.7634	-1.8569	0.25208	0.2429	-0.33912	0.35494	0.57478	-0.35265	0
9.4819	-1.927	-0.6773	-0.53334	0.000108	-0.10406	-0.33881	0.43315	-0.37357	9.6009	4.2632	0.24773	-1.3327	0.025381	-1.204	-0.37778	-0.24581	-0.40529	8.1478	-2.5346	2.3716	-0.60057	-0.59378	-0.45232	-0.35111	0.52645	-0.033565	-11.595	0.92088	-2.9336	-0.49627	-0.21279	0.72889	0.3913	-0.16082	0.39692	-8.9529	-3.801	-3.1052	-0.23155	0.20432	0.70695	0.3909	0.39115	-0.24738	0
8.6146	-3.0252	1.4291	0.535	0.14459	0.10824	-0.50881	0.77923	-0.24389	9.2684	1.8852	0.71687	0.34219	-0.070002	0.087244	-0.6458	-0.12933	-0.62935	7.7087	-4.2037	3.2548	0.79509	0.13379	0.7675	-0.56233	0.73594	0.15739	-10.713	1.0426	0.19866	-0.15627	-0.14099	-0.57484	0.61881	-0.1	0.66596	-10.556	0.87299	-0.10373	-0.4056	0.40311	-1.5888	0.7906	0.21157	-0.4686	0
8.634	-2.9856	2.7706	0.2023	-0.16352	-0.000128	-0.37188	0.51549	-0.4093	9.3103	2.8941	1.2352	0.19101	-0.1485	0.000174	-0.51605	-0.24686	-0.44154	7.8288	-3.2251	3.6545	0.4351	-0.44992	-0.002366	-0.26127	0.69545	-0.085532	-9.1804	-0.34708	-1.9317	0.44069	-0.000678	-0.14627	0.44037	-0.16042	0.55386	-5.7573	-1.8764	-2.0558	0.001249	0.3174	-0.32915	0.3019	0.56915	-0.32676	0
8.0328	-2.8154	2.0229	0.80133	-0.040613	0.067431	-0.37905	0.69218	-0.34663	8.3244	2.1046	0.97931	0.7927	0.26171	-0.18692	-0.57145	-0.047373	-0.55207	8.2948	-3.4535	2.9304	0.60779	0.3611	0.83158	-0.47662	0.70293	0.20447	-9.8045	1.0062	-0.99072	-0.25434	-0.19697	-0.83652	0.40872	-0.22915	0.64917	-9.4989	1.6679	-0.30779	-0.46629	0.18754	-1.4124	0.61152	0.28328	-0.40595	0
9.5953	-1.3075	-0.173	-0.81126	0.086115	-0.2707	-0.37815	0.47738	-0.40847	9.1136	3.5104	-0.40272	-1.0901	0.1491	-0.95853	-0.47353	-0.27185	-0.46186	8.613	-2.8106	3.1483	-0.42286	-0.54025	-0.81403	-0.43231	0.59996	-0.054292	-11.017	1.8082	-2.8483	-0.2993	-0.16659	0.65958	0.52003	-0.12909	0.51422	-9.8469	-2.6327	-0.4898	-0.025216	0.14936	0.87287	0.4682	0.44624	-0.34489	0
10.831	-2.9616	3.4738	-0.08773	-0.039908	-0.29081	-0.36856	0.49911	-0.44742	10.22	3.7552	1.0361	-0.058726	-0.16315	0.070155	-0.51435	-0.23115	-0.45267	8.7112	-3.3747	3.3821	0.021772	-0.077107	-0.56177	-0.28308	0.71127	-0.097311	-10.509	-0.53158	-2.1007	0.44872	-0.061845	-0.43524	0.54749	-0.093012	0.50911	-11.187	1.3655	0.82622	0.4539	0.4745	0.5912	0.45208	0.40959	-0.40615	0
7.8675	-3.3311	1.6229	0.71551	-0.027923	0.045318	-0.3745	0.75223	-0.28915	7.9077	1.9438	0.66021	0.52708	0.085594	-0.2498	-0.66614	-0.067861	-0.56069	8.844	-3.6706	2.065	0.28079	0.56115	1.3599	-0.46598	0.7023	0.092959	-9.3584	1.3234	-1.1321	-0.29281	-0.48851	-0.85264	0.54113	-0.21414	0.63454	-9.7564	0.38697	-1.0176	-0.33644	0.20342	-1.4541	0.71512	0.33921	-0.40529	0
9.9858	-3.2468	4.0572	0.12071	-0.13225	0.22948	-0.30701	0.62845	-0.32575	9.2354	4.3584	1.5151	-0.030023	-0.34002	0.88773	-0.37429	-0.17071	-0.58964	9.9803	-3.6624	3.644	0.089021	-0.30454	-0.08756	-0.50407	0.55643	0.20325	-11.57	16.031	-0.70497	0.060337	-0.080481	-0.070161	0.17351	-0.49367	0.53858	-10.999	1.7195	-2.5571	-0.32887	-0.13095	0.66791	0.65382	0.16524	-0.29168	0
9.6782	-2.7572	2.8616	-0.1964	-0.17475	-0.20294	-0.43827	0.66463	-0.4152	9.5398	4.0258	1.2661	-0.23063	-0.21038	0.12445	-0.71421	-0.16794	-0.50747	8.4528	-3.5857	3.9636	0.23112	-0.6072	-0.72876	-0.31021	0.78971	-0.10055	-10.773	-1.2366	-2.1356	0.22655	-0.11229	-0.26732	0.62328	0.007762	0.6456	-14.544	-8.6606	0.11211	0.21332	0.16592	0.17824	0.52771	0.56265	-0.46236	0
9.2664	-3.2424	2.7658	-0.19565	-0.13324	-0.09921	-0.3714	0.67734	-0.38087	8.7024	4.4035	1.372	-0.15469	-0.35747	0.31501	-0.51851	-0.22056	-0.57292	8.5003	-3.7807	3.0291	0.076627	-0.52476	-1.0114	-0.35525	0.77298	0.10244	-9.7591	-0.81434	-1.7556	0.17589	-0.11097	-0.3193	0.49033	0.007952	0.63935	-5.8054	-5.1844	0.16603	0.5643	0.34077	0.4585	0.40682	0.51893	-0.44478	0
8.6308	-1.9938	2.8017	-0.50606	0.23605	0.067289	-0.33873	0.54432	-0.35239	7.4513	3.6474	0.25463	-0.68196	-0.23658	-0.69668	-0.26981	-0.25646	-0.59156	8.3833	-2.2707	2.371	-0.77648	-0.019416	-0.1386	-0.47643	0.56869	0.084369	-8.3868	0.78117	-1.5768	-0.071204	0.41699	1.6446	0.30065	-0.36261	0.57724	-10.419	-1.3436	-0.95729	-0.57447	0.67396	1.173	0.57214	0.33183	-0.32322	0
9.6998	-1.2343	-0.083111	-0.55129	-0.044152	-0.21955	-0.57086	0.74332	-0.19257	9.8861	3.8566	0.19341	-0.82201	0.14562	-1.3237	-0.71511	-0.083006	-0.56233	9.2212	-2.579	3.5568	-0.62394	-0.50642	-0.97651	-0.66073	0.64507	0.14918	-10.151	0.26909	-1.0824	0.33741	-0.19945	0.15763	0.63654	0.28314	0.57561	-10.596	-3.0514	-0.91889	-0.23852	0.53936	0.87266	0.78405	0.20559	-0.4835	0
9.9687	-3.8044	0.88271	0.85359	-0.02206	0.41314	-0.34118	0.61175	-0.30362	9.8071	2.5688	0.68442	1.0465	0.30417	0.31126	-0.50471	-0.078398	-0.50642	11.743	-3.2012	1.5582	1.4212	0.47512	0.5909	-0.48375	0.56083	0.14382	-11.104	1.2683	-0.34951	-0.16786	-0.229	-0.86308	0.32635	-0.28159	0.5723	-13.045	-3.0126	-2.8882	0.89123	0.16156	-1.0614	0.59047	0.25967	-0.31817	0
8.8512	-3.8464	0.68699	0.68118	-0.29415	0.16866	-0.38359	0.64014	-0.32124	8.6067	2.6982	1.008	0.97221	-0.054905	0.30622	-0.55617	-0.063011	-0.50618	8.8396	-3.7208	1.6503	0.1814	0.15114	0.73102	-0.50298	0.66301	0.15869	-10.76	1.2403	-0.50011	-0.34148	-0.014234	-0.95251	0.34018	-0.31657	0.62316	-11.442	-4.1185	-0.60861	0.55747	-0.29284	-1.5455	0.61954	0.27942	-0.34777	0
