8.4578	-2.5981	2.2607	0.30116	-0.075643	-0.16846	-0.37321	0.51089	-0.4064	8.3476	3.0342	1.4879	0.42131	0.026341	0.081291	-0.44079	-0.32031	-0.48061	8.3214	-3.4715	2.3715	0.27464	0.34034	0.26709	-0.25261	0.70437	-0.051007	-9.1074	1.9614	-1.7307	0.43463	0.1137	-0.51039	0.45307	-0.25619	0.52222	-5.5099	-0.029298	-1.2958	0.019632	-0.15569	-1.1473	0.32132	0.55425	-0.37356	0
8.5972	-3.1398	2.1397	0.43249	-0.001811	-0.075645	-0.42595	0.73534	-0.30987	8.5506	3.091	1.2583	0.50338	0.01986	0.2065	-0.5508	-0.21635	-0.65759	7.6394	-3.7074	2.9282	0.37778	0.204	0.50422	-0.36009	0.79249	0.019681	-9.8985	1.7437	-1.3883	0.1159	0.42678	-0.60868	0.60231	-0.076299	0.66229	-7.7477	-0.92157	-0.4488	0.23043	-0.12788	-1.5049	0.58924	0.50701	-0.45446	0
8.0345	-3.0779	0.74074	0.80464	0.021356	0.015838	-0.38964	0.72766	-0.27569	7.8772	1.5091	0.60771	0.66664	0.036536	0.034014	-0.52855	-0.13666	-0.60269	8.3322	-3.668	1.9551	0.79373	0.3919	0.99635	-0.45713	0.70831	0.17705	-9.3441	1.5124	-1.1369	-0.16813	-0.21931	-0.76856	0.41736	-0.24039	0.64012	-9.2585	0.37975	-0.86071	-0.27304	0.087955	-1.3949	0.611	0.33438	-0.41548	0
8.9555	-2.7076	2.7188	-0.16447	-0.17032	-0.27441	-0.32016	0.45754	-0.38381	9.1278	3.2666	1.5302	0.020155	-0.016544	-0.15377	-0.42629	-0.30415	-0.42502	7.8554	-3.622	3.462	0.33479	-0.44932	-0.77237	-0.17193	0.64225	-0.091616	-9.4408	-1.1149	-1.4193	0.17065	-0.14263	-0.29407	0.42369	-0.19553	0.5302	-6.6788	-5.1203	-0.59727	0.53565	0.29006	0.29964	0.22788	0.52012	-0.33634	0
10.73	-3.3584	1.5239	0.417	-0.20475	0.22712	-0.21699	0.53961	-0.28554	11.398	3.4926	0.020873	0.91783	0.013921	0.64097	-0.37687	-0.064776	-0.41946	10.961	-1.8877	3.2616	0.34824	0.38888	0.46657	-0.26114	0.49806	0.083978	-11.07	3.5249	-2.2709	-0.097838	0.079413	-1.1348	0.11841	-0.3168	0.37939	-10.43	-1.6155	-0.77964	-0.76311	-0.31396	-0.49079	0.46339	0.20347	-0.17789	0
9.1135	-2.4418	2.5511	-0.14846	-0.19949	-0.24147	-0.52842	0.74687	-0.28897	8.7185	3.9879	2.245	-0.069342	-0.064741	-0.34747	-0.56805	-0.16116	-0.66735	7.3225	-4.4812	4.6334	-0.024891	-0.15332	-0.23198	-0.40231	0.84242	0.029698	-10.065	-0.97574	-2.1239	0.38466	-0.14025	-0.29996	0.54241	0.098808	0.69351	-9.2816	-5.763	2.0069	0.16525	0.038615	0.10912	0.59803	0.30281	-0.63908	0
10.035	-1.89	1.7251	-0.079132	-0.081508	0.26531	-0.42379	0.60822	-0.2106	10.285	5.3526	1.7245	-0.47793	-0.38581	1.3642	-0.42115	-0.21701	-0.53921	9.2963	-2.8937	3.5936	-0.11009	-0.026019	0.06925	-0.51277	0.51226	0.2229	-6.073	2.7103	-2.2181	-0.38483	0.099123	-0.60405	0.2847	-0.33932	0.59591	-10.188	2.2672	-2.4292	-0.20958	-0.11347	0.19422	0.63928	0.17295	-0.30133	0
8.7843	-1.6497	1.5531	-0.3412	0.099421	0.13819	-0.49332	0.57923	-0.18294	7.1743	3.6556	-0.1633	-0.23506	-0.12191	-0.30875	-0.27381	-0.3678	-0.55981	8.1764	-3.0634	2.7829	-0.41721	-0.11515	-0.067608	-0.57379	0.52837	0.20875	-5.0342	-0.96719	-0.43043	-0.46889	0.4907	1.2775	0.26493	-0.36384	0.60233	-9.266	-1.7813	-1.6612	-0.4217	0.053482	0.96083	0.63661	0.28937	-0.26548	0
10.835	-2.183	2.9533	0.13375	-0.019442	0.2855	-0.28673	0.50723	-0.35347	8.4341	4.2897	0.60439	0.16335	-0.007577	0.89226	-0.1192	-0.3876	-0.52184	9.4022	-3.5366	3.9725	0.16889	-0.13303	0.2901	-0.33992	0.50862	0.056267	-9.6778	-0.88167	-0.029	-1.7444	0.68528	-0.89186	0.32001	-0.35372	0.3839	-10.523	-1.6844	-1.6777	-0.54502	0.006277	0.19433	0.57215	0.19281	-0.22108	0
8.8076	-4.3945	-0.40768	0.60609	-0.25036	0.072243	-0.21438	0.51565	-0.28001	9.1599	2.9405	0.4589	0.37094	-0.44637	0.64968	-0.43192	-0.040253	-0.41337	10.237	-3.8679	2.2632	0.9747	0.28564	1.2527	-0.26681	0.53036	0.064018	-10.724	1.0305	-0.55133	-0.039093	-0.15122	-0.98516	0.19536	-0.37099	0.42024	-9.5089	-2.2019	-0.70744	0.28863	-0.46081	-1.5404	0.47933	0.29913	-0.22812	0
